"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1224","RT @tasty: Who knew you could make a cake in a rice cooker?!? https://t.co/KSQfM5B4V2",FALSE,0,NA,2019-03-19 11:05:53,FALSE,NA,"1107961382346129414",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SheenaA17",159,TRUE,FALSE,NA,NA
"1225","RT @J_SchaefferWOI: Any media/fans visiting Des Moines for the NCAA tournament, here are my TOP 10 food stops!

1. Tasty Tacos
2. El Bait S…",FALSE,0,NA,2019-03-19 11:05:52,FALSE,NA,"1107961378940379137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chaise81041400",56,TRUE,FALSE,NA,NA
"1226","RT @DumebiKareen: Still in the business of making creative and tasty cakes for all occasions <U+0001F469><U+0001F3FB><U+200D><U+0001F373>. Super AFFORDABLE. Everything handmade an…",FALSE,0,NA,2019-03-19 11:05:51,FALSE,NA,"1107961376339836928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janetnoye23",11,TRUE,FALSE,NA,NA
"1227","RT @nedsagucio_: what the actual fuck https://t.co/fMkQYynhUW",FALSE,0,NA,2019-03-19 11:05:50,FALSE,NA,"1107961369674956801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_berryange",3,TRUE,FALSE,NA,NA
"1228","RT @foodporn010: Are you team burger or team hot dog? <U+0001F60B>

 https://t.co/eADCKUSHel",FALSE,0,NA,2019-03-19 11:05:37,FALSE,NA,"1107961318089338882",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Macaulley_",41,TRUE,FALSE,NA,NA
"1229","TastyTuesday is here !!! Buy 2 pizzas, get one FREE <U+0001F355> and enjoy the tasty slices of life <U+0001F60B>. Message us or contact u… https://t.co/PvVxpiXXBV",FALSE,1,NA,2019-03-19 11:05:33,TRUE,NA,"1107961299487604741",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ivorycastle256",1,FALSE,FALSE,NA,NA
"1230","RT @theduckgorey: We have a new season very tasty &amp; thoughful New vegetarian &amp; Vegan menu available from today ! #vegan #vegetarian https:/…",FALSE,0,NA,2019-03-19 11:05:32,FALSE,NA,"1107961296497111042",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TasteWexford_",3,TRUE,FALSE,NA,NA
"1231","THEYRE SO CUTE I LOVE YHEM I HOPE TJAT FOOD IS TASTY",FALSE,0,NA,2019-03-19 11:05:30,FALSE,NA,"1107961287475003392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lostsock1995",0,FALSE,FALSE,NA,NA
"1232","RT @tasty: No-Bake Strawberry Cheesecake Dome https://t.co/qj9zE6EQeg",FALSE,0,NA,2019-03-19 11:05:12,FALSE,NA,"1107961210455105538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dannyrodz12",540,TRUE,FALSE,NA,NA
"1233","Tease your appetite with one of our mouth-watering appetizers and a tasty cocktail from our welcoming bar.",FALSE,0,NA,2019-03-19 11:05:07,FALSE,NA,"1107961189907263489",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Maplewood_Inn",0,FALSE,FALSE,NA,NA
"1234","RT @tasty: Who knew you could make a cake in a rice cooker?!? https://t.co/KSQfM5B4V2",FALSE,0,NA,2019-03-19 11:05:05,FALSE,NA,"1107961180675432448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puempuxjk",159,TRUE,FALSE,NA,NA
"1235","RT @ParamodeMediaNG: Nigerians are Enjoying the ""Buy One Get One Free"" @coldstoneng Promo.

All  Cold Creamy Variants are Tasty and Nice.…",FALSE,0,NA,2019-03-19 11:04:55,FALSE,NA,"1107961140020170759",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NetworkMopol",10,TRUE,FALSE,NA,NA
"1236","RT @LatestTVBtn: 11:30 | Cook It

Andrew Kay presents the no frills and fun how to cookery programme to help you prepare really tasty, simp…",FALSE,0,NA,2019-03-19 11:04:47,FALSE,NA,"1107961106004365312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","artistshouses",1,TRUE,FALSE,NA,NA
"1237","Which do you prefer? Cookies or cake? We have  tasty coffee cake and triple chocolate cookie sandwiches made by… https://t.co/wheJvgFiTD",FALSE,0,NA,2019-03-19 11:04:37,TRUE,NA,"1107961065675972608",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","387OrmeauRoad",0,FALSE,FALSE,NA,NA
"1238","RT @tasty: 6 Vegetarian Chinese Take-Out-Style Dinners! https://t.co/pUje3CucLM",FALSE,0,NA,2019-03-19 11:04:22,FALSE,NA,"1107961003138932736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mutiarafah",246,TRUE,FALSE,NA,NA
"1239","RT @tasty: Who knew you could make a cake in a rice cooker?!? https://t.co/KSQfM5B4V2",FALSE,0,NA,2019-03-19 11:04:15,FALSE,NA,"1107960973174935552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slowa9",159,TRUE,FALSE,NA,NA
"1240","The Best Kale Avocado Detox Salad Recipe

Super #Healthy Kale Avocado Chopped Detox Salad 
 Start your detox today… https://t.co/K6VVIdUpS9",FALSE,0,NA,2019-03-19 11:04:15,TRUE,NA,"1107960970880544771",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","healthydave401",0,FALSE,FALSE,NA,NA
"1241","@LittleM90604839 <U+0001F602><U+0001F602>tasty",FALSE,0,"LittleM90604839",2019-03-19 11:04:10,FALSE,"1107948640507699200","1107960953101058049","1015460515135524864","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SCG_77",0,FALSE,FALSE,NA,NA
"1242","RT @tasty: Who knew you could make a cake in a rice cooker?!? https://t.co/KSQfM5B4V2",FALSE,0,NA,2019-03-19 11:04:08,FALSE,NA,"1107960944406249472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","66cc55",159,TRUE,FALSE,NA,NA
"1243","RT @tasty: Who knew you could make a cake in a rice cooker?!? https://t.co/KSQfM5B4V2",FALSE,0,NA,2019-03-19 11:04:05,FALSE,NA,"1107960932376829952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kaninkandy",159,TRUE,FALSE,NA,NA
"1244","GOSH I can’t wait for BBQ weather - this recipe has me thinking of summer! 

Grilled salmon skewers - come together… https://t.co/QpPP6CZiWA",FALSE,8,NA,2019-03-19 11:04:01,TRUE,NA,"1107960913150255105",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Living_Lou",2,FALSE,FALSE,NA,NA
"1245","RT @tasty: 6 Strawberry Cheesecake Desserts <U+0001F353> https://t.co/okAF28kc9j",FALSE,0,NA,2019-03-19 11:03:57,FALSE,NA,"1107960898449260545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bety_Boop87",567,TRUE,FALSE,NA,NA
"1246","Add a healthy side dish to dinner tonight with these tasty whole grain recipes. Each one comes together fast (about… https://t.co/24rVtHADUn",FALSE,0,NA,2019-03-19 11:03:43,TRUE,NA,"1107960840475607041",NA,"<a href=""https://www.advisorstream.com"" rel=""nofollow"">advisorstream v2</a>","ALEX_FLREALTOR",0,FALSE,FALSE,NA,NA
"1247","Tasty Bakes opening up this Saturday morning where Elizabeth’s used to be. They’ve been hard at work getting things… https://t.co/EGN1dVawzF",FALSE,6,NA,2019-03-19 11:03:42,TRUE,NA,"1107960832477011978",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","southbournegrv",2,FALSE,FALSE,NA,NA
"1248","RT @SyazanaSukirin: The secret to make a tasty telur goreng. https://t.co/X64cwCCvuR",FALSE,0,NA,2019-03-19 11:03:36,FALSE,NA,"1107960811115433985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sylvexn",26982,TRUE,FALSE,NA,NA
"1249","Who knew you could make a cake in a rice cooker?!? https://t.co/ee7y6kHDMU",FALSE,5,NA,2019-03-19 11:03:35,FALSE,NA,"1107960803938979841",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","GastroOrgazm",1,FALSE,FALSE,NA,NA
"1250","RT @tasty: Who knew you could make a cake in a rice cooker?!? https://t.co/KSQfM5B4V2",FALSE,0,NA,2019-03-19 11:03:32,FALSE,NA,"1107960791343329280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vfayery",159,TRUE,FALSE,NA,NA
"1251","RT @tasty: Who knew you could make a cake in a rice cooker?!? https://t.co/KSQfM5B4V2",FALSE,0,NA,2019-03-19 11:03:20,FALSE,NA,"1107960743909941248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BBXCON03",159,TRUE,FALSE,NA,NA
"1252","Rich in omega-3 fatty acids and vitamin D, salmon is also a great source of protein -- and scrumptious flavor. Make… https://t.co/OBWPbwEBtW",FALSE,0,NA,2019-03-19 11:03:14,TRUE,NA,"1107960715237822466",NA,"<a href=""https://www.advisorstream.com"" rel=""nofollow"">advisorstream v2</a>","MarlenaFlorio",0,FALSE,FALSE,NA,NA
"1253","@aagw @gwinki @ZonePhysics I think I'm gonna by sunflower seeds next. Then eat them. Yes those wonderfully tasty delights.",FALSE,0,"santos_peralez",2019-03-19 11:03:13,FALSE,"1107959438458138624","1107960714021478400","957845691556081664","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","santos_peralez",0,FALSE,FALSE,NA,NA
"1254","Everyday may not be a good day but there is good in every day. 

#praiadocabeço #semespinhascabeço #semespinhas… https://t.co/NdixsQERe6",FALSE,0,NA,2019-03-19 11:03:09,TRUE,NA,"1107960696912924673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SemEspinhas1",0,FALSE,FALSE,NA,NA
